review_id,text,star_rating,date,app_version,is_defect,category
R00559,Tapping notifications for the kitchen plug crashes the app every single time.,1,2026-06-03,3.4.1,1,crash
R00560,Had to factory reset the kitchen plug three times this month because the app loses it. Anyone else seeing this?,1,2026-02-19,3.2.1,1,connectivity
R00561,Had to factory reset the smart lock three times this month because the app loses it. Hope this gets fixed soon.,1,2026-06-24,3.3.2,1,connectivity
R00562,"Love the automations, but the kitchen plug live view buffers constantly. Hope this gets fixed soon.",2,2026-05-05,3.4.0,1,performance
R00563,"Best smart home app I've used, if only the thermostat page didn't lag so badly. Hope this gets fixed soon.",3,2026-04-30,3.2.1,1,performance
R00564,App force closes during smart plug setup on the very last step. Unacceptable. Really disappointing.,1,2026-05-01,3.3.2,1,crash
R00565,"Best smart home app I've used, if only the kitchen plug page didn't lag so badly. Reinstalling didn't help.",4,2026-03-13,3.2.1,1,performance
R00566,Can you add guest access for the living room bulb? I want my family to control it without my login. Considering switching apps.,5,2026-03-15,3.3.2,0,feature_request
R00567,Question: can I rename the smart plug after setup? Don't see an edit option. Otherwise I like the app.,4,2026-02-08,3.4.0,0,question
R00568,Rotated my phone while on the thermostat page and the app crashed instantly. Support was no help.,3,2026-08-03,3.3.0,1,crash
R00569,Face ID stopped working with the app on 3.2.0. Have to type the password each time.,1,2026-04-09,3.2.0,1,login_auth
R00570,Would love Apple Watch support to check the smart plug quickly. Anyone else seeing this?,4,2026-05-03,3.2.1,0,feature_request
R00571,Switched from a competitor and the garage sensor experience here is miles ahead. Really disappointing.,5,2026-07-15,3.2.1,0,praise
R00572,Zero crashes so far and no battery drain. The thermostat just works. Support was no help.,4,2026-04-28,3.4.1,0,praise
R00573,"No lag, no freezes, no battery drain. Really happy with the garage sensor integration. Otherwise I like the app.",5,2026-08-27,3.2.1,0,praise
R00574,The back button from the bedroom speaker settings dumps me to the login screen instead of home. Considering switching apps.,2,2026-01-24,3.4.0,1,ui_bug
R00575,Live view from the bedroom speaker lags 10 seconds behind real time. Useless for a doorbell.,2,2026-07-22,3.4.0,1,performance
R00576,Is there a way to get push notifications only for the bedroom speaker and not the other devices? Hope this gets fixed soon.,3,2026-08-29,3.2.1,0,question
R00577,The app won't stay open for more than a few seconds if the garage sensor is online. This started after the update.,4,2026-02-20,3.4.1,1,crash
R00578,Had to factory reset the bedroom speaker three times this month because the app loses it. Otherwise I like the app.,2,2026-08-23,3.2.0,1,connectivity
R00579,The video doorbell history graph renders blank after midnight. Graphs worked in the old version. Otherwise I like the app.,3,2026-03-29,3.4.1,1,ui_bug
R00580,The new 3.4.1 update made the bedroom speaker controls so much snappier. Great work. Reinstalling didn't help.,5,2026-03-27,3.3.2,0,praise
R00581,"Five stars for features, one star for the battery drain -- the smart plug sync never sleeps.",4,2026-03-29,3.2.1,1,battery_drain
R00582,The garage sensor pairs fine in Bluetooth settings but the app says device not found. Really disappointing.,2,2026-04-07,3.2.0,1,connectivity
R00583,How do I share living room bulb access with my partner? Can't find the option in 3.2.0. This started after the update.,4,2026-09-16,3.3.2,0,question
R00584,"Setup was a breeze and I love the widgets, but the smart plug drops offline every night. This started after the update.",1,2026-08-25,3.3.2,1,connectivity
R00585,"Crash report sent three times this week, all from the smart plug screen. Reinstalling didn't help.",2,2026-04-21,3.2.0,1,crash
R00586,"Great app when you're in, but I get logged out daily and can't reach my thermostat. Anyone else seeing this?",1,2026-06-06,3.3.0,1,login_auth
R00587,No offline errors at all -- the smart plug stays connected all day. Reinstalling didn't help.,4,2026-04-05,3.3.2,0,praise
R00588,"Battery use was high for a day after the update, then settled. The bedroom speaker works flawlessly. Support was no help.",4,2026-02-07,3.3.0,0,praise
R00589,"Best smart home app I've used, if only the bedroom speaker page didn't lag so badly. Honestly pretty annoyed.",1,2026-04-22,3.4.0,1,performance
R00590,Biometric login crashes back to the password field on 3.4.1. Considering switching apps.,5,2026-06-01,3.3.2,1,login_auth
R00591,The security camera works in the old app but this version 3.4.0 can't maintain a connection. Anyone else seeing this?,1,2026-09-16,3.4.0,1,connectivity
R00592,Setup for the smart lock was painless and the interface is beautiful.,5,2026-01-17,3.3.2,0,praise
R00593,The app keeps getting better. My kitchen plug has never been easier to manage. Reinstalling didn't help.,4,2026-04-23,3.2.0,0,praise
R00594,Would love Apple Watch support to check the living room bulb quickly. Reinstalling didn't help.,5,2026-06-19,3.2.0,0,feature_request
R00595,The thermostat works in the old app but this version 3.2.1 can't maintain a connection. Honestly pretty annoyed.,2,2026-06-23,3.3.0,1,connectivity
R00596,"No login issues, no connectivity drops -- the garage sensor has been rock solid. Otherwise I like the app.",5,2026-08-29,3.3.2,0,praise
R00597,The smoke detector schedules are flexible and the app never misses a beat. Honestly pretty annoyed.,4,2026-06-23,3.3.0,0,praise
R00598,"I love this app overall, but it crashes every time I open the bedroom speaker controls. Reinstalling didn't help.",1,2026-03-30,3.4.0,1,crash
R00599,Background crash loop drained my patience -- kitchen plug alerts kill the app.,3,2026-05-24,3.3.2,1,crash
R00600,The living room bulb pairs fine in Bluetooth settings but the app says device not found.,1,2026-07-15,3.2.0,1,connectivity
R00601,Can the garage sensor trigger routines based on sunrise/sunset times?,4,2026-04-12,3.3.0,0,question
R00602,Please add a vacation mode that randomizes the kitchen plug schedule.,3,2026-03-13,3.2.1,0,feature_request
R00603,Love this app! My thermostat setup took five minutes and everything just works. Anyone else seeing this?,4,2026-02-18,3.3.0,0,praise
R00604,"Really happy with the living room bulb itself, but the app UI shows the wrong status half the time. Honestly pretty annoyed.",1,2026-06-18,3.2.1,1,ui_bug
R00605,Battery saver mode does nothing -- the living room bulb stream keeps running in the background.,2,2026-05-25,3.2.0,1,battery_drain
R00606,"Since 3.3.0, the app loses connection to the smoke detector and never reconnects on its own. Hope this gets fixed soon.",2,2026-03-18,3.4.1,1,connectivity
R00607,Feature request: let me export smart plug history to CSV for my energy audit. Reinstalling didn't help.,2,2026-08-20,3.2.0,0,feature_request
R00608,Dark mode is broken on the video doorbell page -- white text on a white background. Support was no help.,1,2026-04-06,3.4.1,1,ui_bug
R00609,Switching rooms with the living room bulb takes ages -- the UI just hangs. Honestly pretty annoyed.,2,2026-02-14,3.3.2,1,performance
R00610,"Huge fan of the product, but the UI on the living room bulb page is glitchy and unreadable. Really disappointing.",1,2026-08-31,3.3.2,1,ui_bug
R00611,Every tap has a delay on 3.3.2. The kitchen plug controls feel like they're on dial-up.,1,2026-06-23,3.3.0,1,performance
R00612,"Setup was a breeze and I love the widgets, but the garage sensor drops offline every night.",1,2026-05-29,3.3.0,1,connectivity
R00613,Great app otherwise -- however my video doorbell keeps showing offline since 3.3.0. Reinstalling didn't help.,1,2026-02-10,3.3.0,1,connectivity
R00614,The security camera works in the old app but this version 3.3.2 can't maintain a connection. Support was no help.,1,2026-02-07,3.3.0,1,connectivity
R00615,"Sync fails repeatedly with the kitchen plug. Spinning loader, then 'connection timeout'. Considering switching apps.",2,2026-05-05,3.2.1,1,connectivity
R00616,"Clean design, fast, and the smart plug widgets are super handy. Otherwise I like the app.",3,2026-02-23,3.3.2,0,praise
R00617,smart plug screen just force-closes the app. Completely unusable since 3.3.2. Otherwise I like the app.,2,2026-09-15,3.4.1,1,crash
R00618,The security camera schedules are flexible and the app never misses a beat.,5,2026-08-24,3.4.0,0,praise
R00619,"Since 3.3.0, the app loses connection to the kitchen plug and never reconnects on its own. Anyone else seeing this?",2,2026-06-09,3.3.2,1,connectivity
R00620,Does the smart plug work without Wi-Fi? Wondering about offline mode. Support was no help.,4,2026-03-11,3.3.0,0,question
R00621,Can't log in since 3.2.0 -- 'invalid credentials' even though my password is right. Hope this gets fixed soon.,2,2026-01-20,3.2.1,1,login_auth
R00622,The back button from the bedroom speaker settings dumps me to the login screen instead of home. Honestly pretty annoyed.,1,2026-04-03,3.3.2,1,ui_bug
R00623,Search in the security camera history times out on anything older than a week. Really disappointing.,3,2026-03-10,3.2.1,1,performance
R00624,"Crash report sent three times this week, all from the bedroom speaker screen.",2,2026-03-16,3.4.1,1,crash
R00625,Where do I find the firmware version of my garage sensor in the app? Support was no help.,4,2026-08-23,3.3.2,0,question
R00626,The smart lock status card shows yesterday's data until I force-refresh the app. Reinstalling didn't help.,2,2026-05-22,3.3.2,1,ui_bug
R00627,Please add a dark mode schedule for the smart plug page. Would love auto-switching at sunset. Considering switching apps.,5,2026-07-12,3.2.0,0,feature_request
R00628,App force closes during living room bulb setup on the very last step. Unacceptable. Reinstalling didn't help.,2,2026-02-14,3.4.0,1,crash
R00629,The smoke detector schedules are flexible and the app never misses a beat. Hope this gets fixed soon.,3,2026-02-01,3.3.0,0,praise
R00630,"Setup was a breeze and I love the widgets, but the garage sensor drops offline every night. Considering switching apps.",2,2026-06-23,3.3.2,1,connectivity
R00631,Battery usage doubled after the update. The app keeps the smart plug connection awake nonstop. Hope this gets fixed soon.,1,2026-05-18,3.2.0,1,battery_drain
R00632,Would love voice control shortcuts for the living room bulb beyond the basics. Anyone else seeing this?,2,2026-01-18,3.3.0,0,feature_request
R00633,Great app otherwise -- however my living room bulb keeps showing offline since 3.3.0.,3,2026-05-28,3.3.0,1,connectivity
R00634,Never had the app crash on me once. The garage sensor setup was smooth.,5,2026-05-18,3.4.1,0,praise
R00635,"My video doorbell shows offline in the app constantly, but my Wi-Fi is fine. Anyone else seeing this?",1,2026-03-24,3.3.2,1,connectivity
R00636,"Simple, fast, reliable. Exactly what I want for my smart lock. Considering switching apps.",5,2026-06-30,3.2.0,0,praise
R00637,It would be great if the app supported widgets for the garage sensor on the lock screen. This started after the update.,2,2026-06-08,3.3.2,0,feature_request
R00638,Please add a vacation mode that randomizes the bedroom speaker schedule. Hope this gets fixed soon.,3,2026-03-20,3.4.0,0,feature_request
R00639,The smoke detector schedules are flexible and the app never misses a beat.,4,2026-02-23,3.4.0,0,praise
R00640,Where do I find the firmware version of my living room bulb in the app? Hope this gets fixed soon.,4,2026-05-21,3.2.0,0,question
R00641,Intermittent connectivity: smart plug responds maybe one time out of three. Reinstalling didn't help.,2,2026-06-26,3.4.1,1,connectivity
R00642,The new 3.4.0 update made the video doorbell controls so much snappier. Great work.,1,2026-08-21,3.3.0,0,praise
R00643,App keeps crashing every time I open the thermostat controls on version 3.4.0. Really disappointing.,2,2026-04-26,3.4.0,1,crash
R00644,It would be great if the app supported widgets for the smart plug on the lock screen. Support was no help.,3,2026-04-09,3.2.0,0,feature_request
R00645,The living room bulb schedules are flexible and the app never misses a beat. Considering switching apps.,5,2026-06-19,3.3.0,0,praise
R00646,"I love this app overall, but it crashes every time I open the kitchen plug controls. Hope this gets fixed soon.",1,2026-05-20,3.2.1,1,crash
R00647,"'Account not found' error on login, but the website works fine with the same email.",1,2026-08-13,3.2.1,1,login_auth
